time = 0.10:
r,0.52083333,Cn,0.32282864
r,1.0416667,Cn,0.63734139
r,1.5625,Cn,1.155375
r,2.0833333,Cn,1.9450784
r,2.6041667,Cn,2.9918273
r,3.125,Cn,4.0291953
r,3.6458333,Cn,4.8043101
r,4.1666667,Cn,5.0920051
time = 0.20:
r,0,Cn,0.0092212043
r,0.52083333,Cn,0.45180565
r,1.0416667,Cn,1.09528
r,1.5625,Cn,2.0268546
r,2.0833333,Cn,3.2266551
r,2.6041667,Cn,4.5603286
r,3.125,Cn,5.4966197
r,3.6458333,Cn,5.4019722
r,4.1666667,Cn,3.2783636
time = 0.30:
r,0.52083333,Cn,0.58601204
r,1.0416667,Cn,1.4261503
r,1.5625,Cn,2.5548246
r,2.0833333,Cn,3.8338665
r,2.6041667,Cn,4.9342553
r,3.125,Cn,5.1985116
r,3.6458333,Cn,4.4967026
r,4.1666667,Cn,2.861153
time = 0.40:
r,0,Cn,0.027599052
r,0.52083333,Cn,0.70620747
r,1.0416667,Cn,1.5902884
r,1.5625,Cn,2.688024
r,2.0833333,Cn,3.8044593
r,2.6041667,Cn,4.5575742
r,3.125,Cn,4.2908053
r,3.6458333,Cn,3.7051559
r,4.1666667,Cn,2.2205095
time = 0.50:
r,0.52083333,Cn,0.23519704
r,1.0416667,Cn,-0.04310309
r,1.5625,Cn,-0.63882697
r,2.0833333,Cn,-1.38116
r,2.6041667,Cn,-2.1427415
r,3.125,Cn,-2.6988796
r,3.6458333,Cn,-2.6548327
r,4.1666667,Cn,-1.6236859
