time = 0.10:
r,0,Cn,-0.00086513561
r,0.52083333,Cn,0.76812189
r,1.0416667,Cn,1.515681
r,1.5625,Cn,2.5694738
r,2.0833333,Cn,3.7597582
r,2.6041667,Cn,6.5465809
time = 0.20:
r,0,Cn,0.0011449975
r,0.52083333,Cn,0.8314641
r,1.0416667,Cn,1.9394154
r,1.5625,Cn,3.426318
r,2.0833333,Cn,4.9071123
r,2.6041667,Cn,4.6058965
time = 0.30:
r,0,Cn,0.00012548464
r,0.52083333,Cn,0.95527631
r,1.0416667,Cn,2.3019651
r,1.5625,Cn,3.9410331
r,2.0833333,Cn,5.0993467
r,2.6041667,Cn,4.1254207
time = 0.40:
r,0,Cn,-0.00027986969
r,0.52083333,Cn,1.2419592
r,1.0416667,Cn,2.6801778
r,1.5625,Cn,4.1500727
r,2.0833333,Cn,4.8568109
r,2.6041667,Cn,3.5204343
time = 0.50:
r,0,Cn,-0.0047898413
r,0.52083333,Cn,0.58756558
r,1.0416667,Cn,-0.14220648
r,1.5625,Cn,-1.4274957
r,2.0833333,Cn,-2.7414624
r,2.6041667,Cn,-2.7297301
