time = 0.10:
r,0,Cn,-0.10352378
r,0.52083333,Cn,0.64950082
r,1.0416667,Cn,0.93876834
r,1.5625,Cn,1.4387614
r,2.0833333,Cn,2.2927669
r,2.6041667,Cn,3.3711496
r,3.125,Cn,4.6455557
r,3.6458333,Cn,4.7538117
r,4.1666667,Cn,3.1113625
time = 0.20:
r,0,Cn,0.12464579
r,0.52083333,Cn,0.83281336
r,1.0416667,Cn,1.4530277
r,1.5625,Cn,2.4100094
r,2.0833333,Cn,3.6733301
r,2.6041667,Cn,4.8925069
r,3.125,Cn,5.1545734
r,3.6458333,Cn,3.9179424
r,4.1666667,Cn,2.2424019
time = 0.30:
r,-5.6468833e-20,Cn,0.31290984
r,0.52083333,Cn,1.0625571
r,1.0416667,Cn,1.9692868
r,1.5625,Cn,3.1452216
r,2.0833333,Cn,4.4178954
r,2.6041667,Cn,5.2421695
r,3.125,Cn,4.9546559
r,3.6458333,Cn,3.7530607
r,4.1666667,Cn,2.0579057
time = 0.40:
r,0,Cn,0.42376071
r,0.52083333,Cn,1.5678091
r,1.0416667,Cn,2.4529948
r,1.5625,Cn,3.46722
r,2.0833333,Cn,4.3097475
r,2.6041667,Cn,4.4402342
r,3.125,Cn,3.9499135
r,3.6458333,Cn,3.0138553
r,4.1666667,Cn,1.5948503
time = 0.50:
r,0,Cn,0.89864391
r,0.52083333,Cn,1.456313
r,1.0416667,Cn,0.26349669
r,1.5625,Cn,-0.88491697
r,2.0833333,Cn,-1.7383009
r,2.6041667,Cn,-2.2207153
r,3.125,Cn,-2.4086484
r,3.6458333,Cn,-1.9240411
r,4.1666667,Cn,-0.94378462
