z - Cn
y - t_hat
x - r/c:,0.0,0.5208333333333334,1.0416666666666667,1.5625,2.0833333333333335,2.604166666666667,3.125,3.6458333333333335,4.166666666666667,4.6875,5.208333333333334,5.729166666666667
stroke = 1:
0.05,0.0016005653886857999,0.16884545924960107,0.4735937668995709,0.8879762704943092,1.383127678334404,1.917627730320018,2.433629692915852,2.8553405991451064,3.1413249567519306,1.221678750412754,2.826849821033732,1.819101539265937
0.10,0.0023506179298692165,0.22507334948671212,0.6902871494924273,1.3707517783093146,2.236092838809891,3.21513560774726,4.18929040871272,4.97858558607132,5.39726894840116,2.2491225719126646,4.690560144525601,3.9428511235237633
0.15,0.00342448221681947,0.26100278662497134,0.8085970804546143,1.645809271651677,2.7797000111441297,4.115377539192633,5.314047166858234,5.700560213860043,5.04657226966941,3.16518862765043,4.245125217160038,2.926366496694425
0.20,0.008136433133676254,0.3357804038316913,0.963297814040488,1.8890770542789483,3.222396528006944,4.914684904644432,6.123061751916509,5.841524922464714,4.847949544505658,2.9012767130670967,3.888536763765565,2.230267407015125
0.25,0.012180610715945183,0.41185353942902914,1.0896032366382715,2.039976356984763,3.4075247155515367,5.262738411808513,6.531343486030381,6.293325462907275,5.69633577911913,2.24977226913748,4.089726809204472,2.053897168278008
0.30,0.017231822300877477,0.48888611288691974,1.2108541557888401,2.1942360524552247,3.5162711307520285,5.1469685945432495,6.237237619037029,5.877685780314133,6.130607500317823,2.7600671602940636,4.215738209559998,2.1965009992357456
0.35,0.009910018661252325,0.559523700242541,1.3169413000273955,2.37479054299896,3.785298137245463,5.341732617685576,6.2687653679637645,6.120778123763907,5.589671366833625,2.349941427138262,3.8236728149858883,1.9931280940327776
0.40,0.019257546331532746,0.6291804300761497,1.3616870783487043,2.3852929217595658,3.80211887760534,5.265420454166874,5.970299392388685,5.36334893871899,4.918184395113019,1.9008500158101644,3.3761402798382294,1.7684518194808696
0.45,0.01013257172643906,0.6230897193096864,1.0441929131725611,1.591329247119781,2.391841734802077,3.067013755963048,3.022838951549541,2.120687290266864,2.8607716989772514,1.1239946439818622,1.1524401803832394,0.45294930342996437
0.50,0.0013998231144507634,0.019398527173317255,0.1736713233365668,-0.20261127404670362,-0.44913588514519226,-0.7280633766476957,-1.2223459797601335,-2.054227998702541,-2.630094070707128,-1.7445350835236093,-2.3365745167008813,-0.7826233337676779
stroke = 5:
0.05,-0.007035702744563213,0.06253906167992428,-0.09230675177841081,0.11334032315054934,0.33986654570847363,0.6946341752701229,1.4150521603465667,3.072224336345849,4.186234028252584,1.9236605797394941,4.725267704016389,3.4150729668404054
0.10,-0.001682393136031922,0.17144710203822658,0.29742306779486116,0.4931995589839939,0.8125342859321791,1.5364890335888983,2.6807672502823943,4.005188648128023,6.176700652378183,1.7584175495380765,6.037545797214555,3.476619719394048
0.15,0.001152998785858487,0.20564724754375865,0.5722128023745654,1.0704304225865344,1.834655163856449,2.862223094027627,4.24658530699315,6.137431602562246,8.006302168594068,5.109254522363446,5.5025743630405834,2.5284382855264806
0.20,0.006017321639649539,0.2629016035111343,0.7685878705176981,1.462866790916623,2.3665696313643734,3.4412777898718985,4.724341480884118,6.225330860967943,6.482352537727003,3.30315725548589,4.280683555558645,2.43708730995655
0.25,0.011753729322298451,0.34184807460463723,0.9359164962233884,1.760481042134688,2.8214955976064777,4.139229662591737,5.350715300791045,5.964874614022926,5.644456486247437,2.392398385738746,4.328570894094423,2.348052874085961
0.30,0.015209950111063561,0.41259666609964457,1.0563302278373254,1.9145766251807386,3.059534454318163,4.5906722427284095,5.6459803188454,5.5541831170032525,5.001085759395167,2.260041909907939,3.769069193727103,2.2166558574409376
0.35,0.012865480495831893,0.47245461785503035,1.1566214045828331,2.0467407103786455,3.2002849270335165,4.6770073467913615,5.746485827832313,5.393783820162934,5.1358872068256725,1.9287982684079894,3.507578470784903,1.9694008397542004
0.40,0.019106087331353393,0.5390607932060226,1.2267782573084587,2.102977156909664,3.222671042360012,4.57415828773766,5.5844446340656635,5.3383075012856205,5.108559652788348,1.9488683714988684,3.0589721338840468,1.5991618800601173
0.45,0.015471964437825626,0.6087049845672703,1.1075509805321686,1.638216617060749,2.2895667273914015,2.937910874185211,3.069328976160313,2.8253068434977733,2.007888819523021,1.255377932499646,1.0782569581137063,0.3372403382079109
0.50,0.00882267289264362,0.37584973135149335,0.28441494630357117,0.031137562441954765,-0.23572500787839787,-0.5477696481609048,-0.9238834584493703,-1.582226758945398,-1.8300603097309853,-2.1468875366308633,-1.4214558731934364,-0.8014060589800057
stroke = wake:
0.05,-0.008636268133249013,-0.10630639756967679,-0.5659005186779817,-0.7746359473437598,-1.0432611326259305,-1.2229935550498952,-1.0185775325692854,0.2168837372007424,1.0449090715006535,0.7019818293267401,1.898417882982657,1.5959714275744683
0.10,-0.004033011065901138,-0.05362624744848554,-0.39286408169756615,-0.8775522193253207,-1.423558552877712,-1.6786465741583618,-1.508523158430326,-0.9733969379432974,0.7794317039770231,-0.49070502237458813,1.3469856526889545,-0.46623140412971553
0.15,-0.002271483430960983,-0.055355539081212685,-0.23638427808004892,-0.5753788490651426,-0.9450448472876807,-1.253154445165006,-1.0674618598650847,0.4368713887022029,2.9597298989246585,1.9440658947130158,1.2574491458805452,-0.3979282111679443
0.20,-0.0021191114940267153,-0.07287880032055699,-0.19470994352278992,-0.42621026336232526,-0.8558268966425708,-1.4734071147725332,-1.3987202710323912,0.38380593850322864,1.6344029932213449,0.40188054241879323,0.3921467917930803,0.20681990294142505
0.25,-0.000426881393646732,-0.0700054648243919,-0.15368674041488317,-0.27949531485007495,-0.586029117945059,-1.123508749216776,-1.1806281852393363,-0.3284508488843487,-0.051879292871692684,0.1426261166012659,0.23884408488995135,0.2941557058079529
0.30,-0.0020218721898139155,-0.07628944678727517,-0.1545239279515147,-0.2796594272744861,-0.4567366764338656,-0.55629635181484,-0.5912573001916295,-0.3235026633108804,-1.1295217409226561,-0.5000252503861247,-0.446669015832895,0.020154858205192028
0.35,0.002955461834579568,-0.0870690823875106,-0.16031989544456238,-0.3280498326203145,-0.5850132102119465,-0.6647252708942144,-0.5222795401314517,-0.7269943036009732,-0.4537841600079524,-0.4211431587302725,-0.31609434420098514,-0.023727254278577137
0.40,-0.00015145900017935268,-0.09011963687012703,-0.1349088210402456,-0.28231576484990173,-0.5794478352453281,-0.6912621664292136,-0.3858547583230214,-0.025041437433369396,0.19037525767532948,0.04801835568870394,-0.31716814595418263,-0.16928993942075232
0.45,0.005339392711386566,-0.014384734742416083,0.06335806735960747,0.04688736994096798,-0.1022750074106753,-0.12910288177783702,0.04649002461077201,0.7046195532309092,-0.8528828794542305,0.1313832885177837,-0.07418322226953311,-0.11570896522205348
