z - Cn
y - t_hat
x - r/c:,0.0,0.5208333333333334,1.0416666666666667,1.5625,2.0833333333333335,2.604166666666667
stroke = 1:
0.05,0.008671869060270124,0.9384249239737854,2.2915330394211937,3.2653078922498033,3.90977414433578,3.0080354169470147
0.10,0.0083736517315313,1.0905814878413502,2.673992652204202,4.292690060098341,5.240349663343119,4.810735713432535
0.15,0.015372285565908122,0.802909655224884,2.2950679926857314,4.714343144248299,5.317546861215206,5.054842340227101
0.20,0.019372071625565746,0.8812920648925225,2.475363567751455,5.465349302815698,6.50726331476328,4.482661851230776
0.25,0.02675829427334552,0.9748888558988885,2.6061835778905342,5.520321612497661,7.492233339562591,4.960257014233435
0.30,0.011681792152166465,1.0631026838776336,2.7270228028694543,5.451997997046655,6.879877826598675,5.017053227609417
0.35,0.025234119014910607,1.137463687137233,2.87809326716341,5.7643212511590125,6.1828385456189,4.509765591978617
0.40,0.009989016090376172,1.3854650316205688,3.2045319249336393,6.159153049175223,6.124867387449396,3.951380760944101
0.45,0.018761457420462355,1.5555239845105193,2.974596917746385,4.257053674510078,3.8748965542842106,1.5700146174430734
0.50,0.009770113170851427,0.5815068742781887,0.16784027060344972,-0.6010365036315395,-2.802050261846805,-2.4630031206143568
stroke = 5:
0.05,-0.029614175555910487,0.01910851254900541,0.46165167852959765,0.7880793908565984,2.1000368289418185,4.305082962745775
0.10,-0.008414177777519724,0.9095469073917984,1.7541596157782118,2.7242701842235593,4.732465315854326,5.658962164958659
0.15,0.007817799168392208,0.8266790730311948,1.7594318072619095,3.1237633867573313,5.484425271017745,5.784874908055242
0.20,0.02133824243066532,0.8721309777785199,2.0700653021076088,3.6170870595357623,5.2927630552465885,5.09768463674505
0.25,0.02997858097224629,0.9281894755661344,2.2628679332233657,4.065402821787355,5.5572588687282,4.435545122641566
0.30,0.02547282862494119,0.9700688470667769,2.406620559654071,4.527819830126897,6.049385187662998,4.378231737770132
0.35,0.03070343135209394,1.001711497424797,2.500794084480409,4.837564687114268,6.335068045464797,4.256350123738495
0.40,0.021693889815784448,1.2730090833057723,2.875740514612078,5.094652515992363,5.764457732208535,3.7887481676553953
0.45,0.043839276589155866,1.7655359415111251,3.109480767812282,3.965421743331908,3.5624976641216137,1.7410535052745038
0.50,0.056426956392422796,1.1341778213707099,0.7741864292815107,0.03228391685853154,-2.228402426932954,-1.9566278804107635
stroke = wake:
0.05,-0.03828604461618061,-0.91931641142478,-1.829881360891596,-2.477228501393205,-1.8097373153939613,1.2970475457987605
0.10,-0.016787829509051024,-0.18103458044955179,-0.9198330364259901,-1.5684198758747816,-0.5078843474887931,0.8482264515261244
0.15,-0.007554486397515913,0.02376941780631081,-0.5356361854238219,-1.5905797574909677,0.1668784098025391,0.7300325678281405
0.20,0.0019661708050995735,-0.009161087114002653,-0.4052982656438462,-1.8482622432799354,-1.2145002595166918,0.6150227855142738
0.25,0.0032202866989007733,-0.046699380332754115,-0.3433156446671686,-1.4549187907103054,-1.9349744708343914,-0.5247118915918696
0.30,0.013791036472774723,-0.09303383681085675,-0.32040224321538346,-0.9241781669197584,-0.8304926389356773,-0.6388214898392857
0.35,0.005469312337183334,-0.13575218971243608,-0.377299182683001,-0.9267565640447444,0.1522294998458973,-0.25341546824012173
0.40,0.011704873725408276,-0.11245594831479644,-0.32879141032156145,-1.0645005331828603,-0.3604096552408613,-0.1626325932887056
0.45,0.025077819168693512,0.21001195700060582,0.1348838500658971,-0.2916319311781699,-0.3123988901625969,0.1710388878314304
0.50,0.04665684322157137,0.5526709470925212,0.606346158678061,0.633320420490071,0.5736478349138512,0.5063752402035933
