stroke = 1:
time = 0.05:
r,0,Cn,0.011790002
r,0.52083333,Cn,1.1492776
r,1.0416667,Cn,2.5805158
r,1.5625,Cn,3.5482242
r,2.0833333,Cn,4.1605435
time = 0.15:
r,0,Cn,0.015378011
r,0.52083333,Cn,0.69851588
r,1.0416667,Cn,1.9523895
r,1.5625,Cn,3.7784082
r,2.0833333,Cn,4.937368
time = 0.25:
r,0,Cn,0.024991245
r,0.52083333,Cn,0.91334839
r,1.0416667,Cn,2.4446544
r,1.5625,Cn,4.5369311
r,2.0833333,Cn,5.8881574
stroke = 5:
time = 0.05:
r,0,Cn,-0.021209643
r,0.52083333,Cn,0.44019296
r,1.0416667,Cn,1.2146835
r,1.5625,Cn,1.8636079
r,2.0833333,Cn,3.0113567
time = 0.15:
r,0,Cn,0.0056528695
r,0.52083333,Cn,0.68028117
r,1.0416667,Cn,1.5283943
r,1.5625,Cn,3.0032584
r,2.0833333,Cn,4.6236379
time = 0.25:
r,0,Cn,0.024353195
r,0.52083333,Cn,0.92145837
r,1.0416667,Cn,2.171646
r,1.5625,Cn,3.8683655
r,2.0833333,Cn,5.0532876
