stroke = 1:
time = 0.05:
r,0,Cn,0.004272885
r,0.52083333,Cn,0.46241723
r,1.0416667,Cn,1.1226202
r,1.5625,Cn,1.8451668
r,2.0833333,Cn,2.5679091
r,2.6041667,Cn,3.1123786
r,3.125,Cn,3.3602936
r,3.6458333,Cn,3.1479089
time = 0.15:
r,0,Cn,0.0049135727
r,0.52083333,Cn,0.37881631
r,1.0416667,Cn,1.0631101
r,1.5625,Cn,2.1113199
r,2.0833333,Cn,3.4067272
r,2.6041667,Cn,4.6332308
r,3.125,Cn,5.2405029
r,3.6458333,Cn,4.8588128
time = 0.25:
r,0,Cn,0.015436046
r,0.52083333,Cn,0.51842654
r,1.0416667,Cn,1.378048
r,1.5625,Cn,2.6350046
r,2.0833333,Cn,4.0964946
r,2.6041667,Cn,5.3836972
r,3.125,Cn,5.7210345
r,3.6458333,Cn,4.7983354
stroke = 5:
time = 0.05:
r,0,Cn,-0.010039327
r,0.52083333,Cn,0.21547502
r,1.0416667,Cn,0.57134308
r,1.5625,Cn,1.0526235
r,2.0833333,Cn,1.7307938
r,2.6041667,Cn,2.5889006
r,3.125,Cn,3.54098
r,3.6458333,Cn,4.4918201
time = 0.15:
r,0,Cn,0.0022678032
r,0.52083333,Cn,0.34617657
r,1.0416667,Cn,0.7832555
r,1.5625,Cn,1.5333391
r,2.0833333,Cn,2.6611765
r,2.6041667,Cn,4.1719552
r,3.125,Cn,5.9438653
r,3.6458333,Cn,6.9437648
time = 0.25:
r,0,Cn,0.015836783
r,0.52083333,Cn,0.54012163
r,1.0416667,Cn,1.3167054
r,1.5625,Cn,2.3929301
r,2.0833333,Cn,3.6335523
r,2.6041667,Cn,4.8642774
r,3.125,Cn,5.4282457
r,3.6458333,Cn,4.9098873
