stroke = 1:
time = 0.05:
r,0,Cn,0.0029795274
r,0.52083333,Cn,0.23406896
r,1.0416667,Cn,0.58754726
r,1.5625,Cn,1.0213296
r,2.0833333,Cn,1.4948032
r,2.6041667,Cn,1.9783325
r,3.125,Cn,2.421157
r,3.6458333,Cn,2.7679805
r,4.1666667,Cn,2.9838386
r,4.6875,Cn,1.1431652
r,5.2083333,Cn,2.6373928
time = 0.15:
r,0,Cn,0.0044946237
r,0.52083333,Cn,0.22415394
r,1.0416667,Cn,0.62888962
r,1.5625,Cn,1.2788038
r,2.0833333,Cn,2.1646283
r,2.6041667,Cn,3.2173108
r,3.125,Cn,4.2464821
r,3.6458333,Cn,4.9240135
r,4.1666667,Cn,4.9988872
r,4.6875,Cn,3.0764862
r,5.2083333,Cn,3.8829658
time = 0.25:
r,0,Cn,0.010155884
r,0.52083333,Cn,0.30876225
r,1.0416667,Cn,0.82856835
r,1.5625,Cn,1.6013806
r,2.0833333,Cn,2.591901
r,2.6041667,Cn,3.6883879
r,3.125,Cn,4.6476978
r,3.6458333,Cn,5.2116504
r,4.1666667,Cn,5.2985024
r,4.6875,Cn,1.964004
r,5.2083333,Cn,3.8577146
stroke = 5:
time = 0.05:
r,0,Cn,-0.0050461175
r,0.52083333,Cn,0.14601309
r,1.0416667,Cn,0.37537181
r,1.5625,Cn,0.6770188
r,2.0833333,Cn,1.0903218
r,2.6041667,Cn,1.6343809
r,3.125,Cn,2.321767
r,3.6458333,Cn,3.0714126
r,4.1666667,Cn,3.74276
r,4.6875,Cn,2.0255596
r,5.2083333,Cn,4.3272717
time = 0.15:
r,0,Cn,0.0010208672
r,0.52083333,Cn,0.19204706
r,1.0416667,Cn,0.46462445
r,1.5625,Cn,0.87146246
r,2.0833333,Cn,1.5421007
r,2.6041667,Cn,2.484556
r,3.125,Cn,3.6445622
r,3.6458333,Cn,4.8427559
r,4.1666667,Cn,5.763928
r,4.6875,Cn,3.6113161
r,5.2083333,Cn,4.9899194
time = 0.25:
r,0,Cn,0.01046526
r,0.52083333,Cn,0.32784669
r,1.0416667,Cn,0.83063847
r,1.5625,Cn,1.5337816
r,2.0833333,Cn,2.419659
r,2.6041667,Cn,3.4641464
r,3.125,Cn,4.548648
r,3.6458333,Cn,5.3453154
r,4.1666667,Cn,5.4060153
r,4.6875,Cn,1.9269894
r,5.2083333,Cn,3.8980246
